Genome,Genome ID,Accession,PATRIC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.803",,,"PATRIC.313590.8.CP009301.CDS.896743.898593.rev","PATRIC","CDS",896743,898593,1851,"-","FIG00023369","PLF_326319_00000094","PGF_10357457",,616,,"Chaperone protein DnaK",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.804",,,"PATRIC.313590.8.CP009301.CDS.898610.898780.fwd","PATRIC","CDS",898610,898780,171,"+",,"PLF_326319_00002733","PGF_10532549",,56,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.805",,,"PATRIC.313590.8.CP009301.CDS.898962.899654.fwd","PATRIC","CDS",898962,899654,693,"+","FIG00638284","PLF_326319_00002048","PGF_08225224",,230,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.806",,,"PATRIC.313590.8.CP009301.CDS.899721.901046.fwd","PATRIC","CDS",899721,901046,1326,"+","FIG01954464","PLF_326319_00001597","PGF_00064522",,441,,"Uncharacterized ABC1 family protein CHU_0987",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.807",,,"PATRIC.313590.8.CP009301.CDS.901280.902287.fwd","PATRIC","CDS",901280,902287,1008,"+","FIG00015100","PLF_326319_00000268","PGF_00420953",,335,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)","GO:0033818|beta-ketoacyl-acyl-carrier-protein synthase III activity"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.808",,,"PATRIC.313590.8.CP009301.CDS.902374.902868.rev","PATRIC","CDS",902374,902868,495,"-","FIG00638284","PLF_326319_00002224","PGF_03378474",,164,,"Putative metal-dependent hydrolase YfiT",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.809",,,"PATRIC.313590.8.CP009301.CDS.903057.903989.rev","PATRIC","CDS",903057,903989,933,"-","FIG01955868","PLF_326319_00000769","PGF_09954313",,310,,"Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)","GO:0003755|peptidyl-prolyl cis-trans isomerase activity"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.810",,,"PATRIC.313590.8.CP009301.CDS.904114.904605.rev","PATRIC","CDS",904114,904605,492,"-","FIG00648982","PLF_326319_00002047","PGF_08225224",,163,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.811",,,"PATRIC.313590.8.CP009301.CDS.904610.905425.fwd","PATRIC","CDS",904610,905425,816,"+","FIG00000093","PLF_326319_00002298","PGF_00413290",,271,,"tRNA pseudouridine(38-40) synthase (EC 5.4.99.12)","GO:0009982|pseudouridine synthase activity"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.812",,,"PATRIC.313590.8.CP009301.CDS.905412.907178.fwd","PATRIC","CDS",905412,907178,1767,"+","FIG00744535","PLF_326319_00000306","PGF_03192541",,588,,"Efflux ABC transporter, permease/ATP-binding protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.81",,,"PATRIC.313590.8.CP009301.CDS.90652.91665.rev","PATRIC","CDS",90652,91665,1014,"-",,"PLF_326319_00002951","PGF_08548202",,337,,"Transcriptional regulator, YafY family",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.813",,,"PATRIC.313590.8.CP009301.CDS.907192.908313.rev","PATRIC","CDS",907192,908313,1122,"-","FIG00001294","PLF_326319_00000371","PGF_08828113",,373,,"Adenylate cyclase (EC 4.6.1.1)","GO:0004016|adenylate cyclase activity"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.814",,,"PATRIC.313590.8.CP009301.CDS.908416.909471.rev","PATRIC","CDS",908416,909471,1056,"-","FIG00638284","PLF_326319_00001755","PGF_06213940",,351,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.815",,,"PATRIC.313590.8.CP009301.CDS.909525.910535.rev","PATRIC","CDS",909525,910535,1011,"-","FIG00638284","PLF_326319_00002046","PGF_06213940",,336,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.816",,,"PATRIC.313590.8.CP009301.CDS.910539.911312.rev","PATRIC","CDS",910539,911312,774,"-","FIG00006310","PLF_326319_00000179","PGF_01212500",,257,,"Diadenylate cyclase spyDAC; Bacterial checkpoint controller DisA with nucleotide-binding domain",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.817",,,"PATRIC.313590.8.CP009301.CDS.911516.912070.rev","PATRIC","CDS",911516,912070,555,"-",,"PLF_326319_00001086","PGF_06929062",,184,,"Alkyl hydroperoxide reductase and/or thiol-specific antioxidant family (AhpC/TSA) protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.818",,,"PATRIC.313590.8.CP009301.CDS.912251.914140.rev","PATRIC","CDS",912251,914140,1890,"-","FIG00000594","PLF_326319_00001110","PGF_05421852",,629,,"Chaperone protein HtpG","GO:0005524|ATP binding;GO:0006457|protein folding;GO:0051082|unfolded protein binding"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.819",,,"PATRIC.313590.8.CP009301.CDS.914225.914338.rev","PATRIC","CDS",914225,914338,114,"-",,"PLF_326319_00002314","PGF_01526757",,37,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.820",,,"PATRIC.313590.8.CP009301.CDS.914380.915000.rev","PATRIC","CDS",914380,915000,621,"-","FIG01314307","PLF_326319_00000019","PGF_00017750",,206,,"LysM domain protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.821",,,"PATRIC.313590.8.CP009301.CDS.915444.916487.rev","PATRIC","CDS",915444,916487,1044,"-","FIG00004453","PLF_326319_00000141","PGF_01534078",,347,,"Murein endolytic transglycosylase MltG",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.822",,,"PATRIC.313590.8.CP009301.CDS.916488.917030.rev","PATRIC","CDS",916488,917030,543,"-",,"PLF_326319_00003899","PGF_10420503",,180,,"Acetyltransferase",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.823",,,"PATRIC.313590.8.CP009301.CDS.917024.917803.rev","PATRIC","CDS",917024,917803,780,"-","FIG00000421","PLF_326319_00001136","PGF_00853991",,259,,"Diaminopimelate epimerase (EC 5.1.1.7)","GO:0008837|diaminopimelate epimerase activity"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.824",,,"PATRIC.313590.8.CP009301.CDS.917921.919339.fwd","PATRIC","CDS",917921,919339,1419,"+","FIG00003002","PLF_326319_00001372","PGF_12895894",,472,,"Serine protease",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.82",,,"PATRIC.313590.8.CP009301.CDS.91816.92100.rev","PATRIC","CDS",91816,92100,285,"-",,"PLF_326319_00003600","PGF_01527451",,94,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.825",,,"PATRIC.313590.8.CP009301.CDS.919521.920963.fwd","PATRIC","CDS",919521,920963,1443,"+","FIG00132586","PLF_326319_00000648","PGF_00024478",,480,,"NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)","GO:0004365|glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.826",,,"PATRIC.313590.8.CP009301.CDS.921087.921209.fwd","PATRIC","CDS",921087,921209,123,"+",,"PLF_326319_00003788","PGF_01527639",,40,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.83",,,"PATRIC.313590.8.CP009301.CDS.92175.92909.fwd","PATRIC","CDS",92175,92909,735,"+","FIG01340511","PLF_326319_00002950","PGF_08225224",,244,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.827",,,"PATRIC.313590.8.CP009301.CDS.921818.922357.fwd","PATRIC","CDS",921818,922357,540,"+","FIG00638284","PLF_326319_00001846","PGF_08225224",,179,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.828",,,"PATRIC.313590.8.CP009301.CDS.922464.923969.fwd","PATRIC","CDS",922464,923969,1506,"+","FIG00561498","PLF_326319_00002665","PGF_08225224",,501,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.829",,,"PATRIC.313590.8.CP009301.CDS.925330.925443.fwd","PATRIC","CDS",925330,925443,114,"+",,"PLF_326319_00000001","PGF_01526497",,37,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.830",,,"PATRIC.313590.8.CP009301.CDS.925887.926519.fwd","PATRIC","CDS",925887,926519,633,"+","FIG01310673","PLF_326319_00002893","PGF_03950680",,210,,"Transporter, LysE family",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.831",,,"PATRIC.313590.8.CP009301.CDS.926686.926802.fwd","PATRIC","CDS",926686,926802,117,"+",,"PLF_326319_00000001","PGF_01526497",,38,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.832",,,"PATRIC.313590.8.CP009301.CDS.927164.927880.fwd","PATRIC","CDS",927164,927880,717,"+","FIG00638284","PLF_326319_00002892","PGF_08225224",,238,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.833",,,"PATRIC.313590.8.CP009301.CDS.928078.928194.fwd","PATRIC","CDS",928078,928194,117,"+",,"PLF_326319_00000001","PGF_01526497",,38,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.834",,,"PATRIC.313590.8.CP009301.CDS.928747.928986.fwd","PATRIC","CDS",928747,928986,240,"+","FIG00003845","PLF_326319_00002688","PGF_08030842",,79,,"Transcriptional regulator, ArsR family","GO:0003700|transcription factor activity;GO:0005622|intracellular"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.835",,,"PATRIC.313590.8.CP009301.CDS.929311.929913.fwd","PATRIC","CDS",929311,929913,603,"+","FIG01310822","PLF_326319_00000033","PGF_06646920",,200,,"Short-chain dehydrogenase",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.836",,,"PATRIC.313590.8.CP009301.CDS.930036.930152.rev","PATRIC","CDS",930036,930152,117,"-",,"PLF_326319_00002891","PGF_01527043",,38,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.837",,,"PATRIC.313590.8.CP009301.CDS.930461.931717.fwd","PATRIC","CDS",930461,931717,1257,"+","FIG00638284","PLF_326319_00002890","PGF_08225224",,418,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.84",,,"PATRIC.313590.8.CP009301.CDS.93142.93822.rev","PATRIC","CDS",93142,93822,681,"-","FIG00638284","PLF_326319_00004340","PGF_00127210",,226,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.838",,,"PATRIC.313590.8.CP009301.CDS.931999.932688.fwd","PATRIC","CDS",931999,932688,690,"+","FIG00638284","PLF_326319_00002562","PGF_00115265",,229,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.839",,,"PATRIC.313590.8.CP009301.CDS.932728.933765.fwd","PATRIC","CDS",932728,933765,1038,"+",,"PLF_326319_00002889","PGF_00408962",,345,,"putative membrane protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.840",,,"PATRIC.313590.8.CP009301.CDS.934232.934984.fwd","PATRIC","CDS",934232,934984,753,"+","FIG00638284","PLF_326319_00002888","PGF_08225224",,250,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.841",,,"PATRIC.313590.8.CP009301.CDS.936036.936302.fwd","PATRIC","CDS",936036,936302,267,"+",,"PLF_326319_00002714","PGF_01526919",,88,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.842",,,"PATRIC.313590.8.CP009301.CDS.937028.937588.fwd","PATRIC","CDS",937028,937588,561,"+","FIG00638284","PLF_326319_00002887","PGF_01527042",,186,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.843",,,"PATRIC.313590.8.CP009301.CDS.937960.938259.fwd","PATRIC","CDS",937960,938259,300,"+","FIG00064154","PLF_326319_00002373","PGF_01650262",,99,,"ParE toxin protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.844",,,"PATRIC.313590.8.CP009301.CDS.938736.939434.fwd","PATRIC","CDS",938736,939434,699,"+","FIG00638284","PLF_326319_00002886","PGF_01527041",,232,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.5",,,"PATRIC.313590.8.CP009301.CDS.9394.9804.fwd","PATRIC","CDS",9394,9804,411,"+","FIG00006784","PLF_326319_00000194","PGF_00427366",,136,,"6-pyruvoyl tetrahydrobiopterin synthase (EC 4.2.3.12)","GO:0003874|6-pyruvoyltetrahydropterin synthase activity"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.845",,,"PATRIC.313590.8.CP009301.CDS.939830.940540.fwd","PATRIC","CDS",939830,940540,711,"+","FIG00638284","PLF_326319_00002713","PGF_01526918",,236,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.846",,,"PATRIC.313590.8.CP009301.CDS.940952.941539.fwd","PATRIC","CDS",940952,941539,588,"+","FIG00638284","PLF_326319_00002045","PGF_08225224",,195,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.847",,,"PATRIC.313590.8.CP009301.CDS.941593.942036.fwd","PATRIC","CDS",941593,942036,444,"+","FIG01315364","PLF_326319_00000582","PGF_10519603",,147,,"Acetyltransferase, GNAT family",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.85",,,"PATRIC.313590.8.CP009301.CDS.94199.95134.rev","PATRIC","CDS",94199,95134,936,"-","FIG01023339","PLF_326319_00002949","PGF_01527071",,311,,"Putative transmembrane protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.848",,,"PATRIC.313590.8.CP009301.CDS.942071.942748.fwd","PATRIC","CDS",942071,942748,678,"+","FIG00000230","PLF_326319_00002293","PGF_00413208",,225,,"tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228)","GO:0052906|tRNA (guanine(37)-N(1))-methyltransferase activity"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.849",,,"PATRIC.313590.8.CP009301.CDS.942737.942859.rev","PATRIC","CDS",942737,942859,123,"-",,"PLF_326319_00000003","PGF_01527111",,40,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.850",,,"PATRIC.313590.8.CP009301.CDS.942997.943947.fwd","PATRIC","CDS",942997,943947,951,"+","FIG00624891","PLF_326319_00000759","PGF_00696203",,316,,"Peptide chain release factor 2 @ programmed frameshift-containing",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.851",,,"PATRIC.313590.8.CP009301.CDS.944018.945112.rev","PATRIC","CDS",944018,945112,1095,"-","FIG00638284","PLF_326319_00002885","PGF_01527040",,364,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.852",,,"PATRIC.313590.8.CP009301.CDS.945233.945871.rev","PATRIC","CDS",945233,945871,639,"-","FIG00638284","PLF_326319_00002160","PGF_00294844",,212,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.853",,,"PATRIC.313590.8.CP009301.CDS.945871.946332.rev","PATRIC","CDS",945871,946332,462,"-","FIG01956023","PLF_326319_00001516","PGF_01424767",,153,,"Transcriptional regulator, AsnC family",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.854",,,"PATRIC.313590.8.CP009301.CDS.946521.947735.fwd","PATRIC","CDS",946521,947735,1215,"+","FIG00000417","PLF_326319_00000693","PGF_04792526",,404,,"O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)","GO:0003961|O-acetylhomoserine aminocarboxypropyltransferase activity;GO:0003962|cystathionine gamma-synthase activity"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.855",,,"PATRIC.313590.8.CP009301.CDS.947975.949438.fwd","PATRIC","CDS",947975,949438,1464,"+","FIG01365272","PLF_326319_00000662","PGF_00880747",,487,,"Na+/H+ antiporter NhaC",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.856",,,"PATRIC.313590.8.CP009301.CDS.949614.950258.fwd","PATRIC","CDS",949614,950258,645,"+","FIG01258694","PLF_326319_00000388","PGF_04681578",,214,,"Alkyl hydroperoxide reductase subunit C-like protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.857",,,"PATRIC.313590.8.CP009301.CDS.950272.950586.fwd","PATRIC","CDS",950272,950586,315,"+","FIG01318274","PLF_326319_00001463","PGF_10345259",,104,,"Thioredoxin",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.858",,,"PATRIC.313590.8.CP009301.CDS.950567.950824.fwd","PATRIC","CDS",950567,950824,258,"+","FIG00654137","PLF_326319_00002204","PGF_08225224",,85,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.859",,,"PATRIC.313590.8.CP009301.CDS.950989.951489.fwd","PATRIC","CDS",950989,951489,501,"+","FIG00002857","PLF_326319_00001457","PGF_00413533",,166,,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)","GO:0051920|peroxiredoxin activity"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.860",,,"PATRIC.313590.8.CP009301.CDS.951596.951958.fwd","PATRIC","CDS",951596,951958,363,"+","FIG00229216","PLF_326319_00000176","PGF_08331244",,120,,"Diacylglycerol kinase (EC 2.7.1.107)","GO:0004143|diacylglycerol kinase activity"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.861",,,"PATRIC.313590.8.CP009301.CDS.952134.954599.fwd","PATRIC","CDS",952134,954599,2466,"+","FIG00000287","PLF_326319_00001130","PGF_08155727",,821,,"DNA translocase FtsK",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.862",,,"PATRIC.313590.8.CP009301.CDS.954606.955325.fwd","PATRIC","CDS",954606,955325,720,"+","FIG00650101","PLF_326319_00001754","PGF_07004592",,239,,"Outer membrane lipoprotein carrier protein LolA",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.86",,,"PATRIC.313590.8.CP009301.CDS.95538.96542.rev","PATRIC","CDS",95538,96542,1005,"-","FIG00638284","PLF_326319_00000008","PGF_12847978",,334,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.863",,,"PATRIC.313590.8.CP009301.CDS.955389.957047.fwd","PATRIC","CDS",955389,957047,1659,"+","FIG01288841","PLF_326319_00002274","PGF_09269788",,552,,"Lipopolysaccharide export system permease protein LptF",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.864",,,"PATRIC.313590.8.CP009301.CDS.957122.958258.fwd","PATRIC","CDS",957122,958258,1137,"+","FIG00000378","PLF_326319_00001057","PGF_00416674",,378,,"3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)","GO:0008686|3,4-dihydroxy-2-butanone-4-phosphate synthase activity;GO:0003935|GTP cyclohydrolase II activity"
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.865",,,"PATRIC.313590.8.CP009301.CDS.958609.959670.fwd","PATRIC","CDS",958609,959670,1062,"+","FIG01445585","PLF_326319_00000181","PGF_00895159",,353,,"Glutamine cyclotransferase",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.866",,,"PATRIC.313590.8.CP009301.CDS.959762.960505.fwd","PATRIC","CDS",959762,960505,744,"+","FIG00638284","PLF_326319_00002044","PGF_08225224",,247,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.867",,,"PATRIC.313590.8.CP009301.CDS.960548.962101.fwd","PATRIC","CDS",960548,962101,1554,"+","FIG00638284","PLF_326319_00001753","PGF_07112341",,517,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.868",,,"PATRIC.313590.8.CP009301.CDS.962103.964508.rev","PATRIC","CDS",962103,964508,2406,"-","FIG00638284","PLF_326319_00002043","PGF_08225224",,801,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.869",,,"PATRIC.313590.8.CP009301.CDS.964608.965342.rev","PATRIC","CDS",964608,965342,735,"-","FIG00638284","PLF_326319_00001919","PGF_07425386",,244,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.870",,,"PATRIC.313590.8.CP009301.CDS.965422.965883.rev","PATRIC","CDS",965422,965883,462,"-","FIG00000194","PLF_326319_00002311","PGF_00413554",,153,,"tmRNA-binding protein SmpB",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.871",,,"PATRIC.313590.8.CP009301.CDS.966057.966806.fwd","PATRIC","CDS",966057,966806,750,"+","FIG00652014","PLF_326319_00002042","PGF_03077200",,249,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.872",,,"PATRIC.313590.8.CP009301.CDS.966803.967321.rev","PATRIC","CDS",966803,967321,519,"-","FIG00638284","PLF_326319_00002041","PGF_08225224",,172,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.873",,,"PATRIC.313590.8.CP009301.CDS.967356.967544.rev","PATRIC","CDS",967356,967544,189,"-",,"PLF_326319_00000009","PGF_01527731",,62,,"hypothetical protein",
"Dokdonia sp. MED134","313590.8","CP009301","fig|313590.8.peg.874",,,"PATRIC.313590.8.CP009301.CDS.967587.967718.rev","PATRIC","CDS",967587,967718,132,"-",,"PLF_326319_00002775","PGF_01526963",,43,,"hypothetical protein",
