Genome,Genome ID,Accession,PATRIC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2064","MED134_03209","VBIDokDon50125_2064","PATRIC.313590.6.NZ_CH672389.CDS.692701.693288.rev","PATRIC","CDS",692701,693288,588,"-","FIG00638284","PLF_326319_00002045","PGF_08225224","ZP_01050780.1",195,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2065","MED134_03214","VBIDokDon50125_2065","PATRIC.313590.6.NZ_CH672389.CDS.693700.694554.rev","PATRIC","CDS",693700,694554,855,"-","FIG00638284","PLF_326319_00002713","PGF_01526918","ZP_01050781.1",284,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2066","MED134_03219","VBIDokDon50125_2066","PATRIC.313590.6.NZ_CH672389.CDS.694806.695504.rev","PATRIC","CDS",694806,695504,699,"-","FIG00638284","PLF_326319_00002886","PGF_01527041","ZP_01050782.1",232,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2067","MED134_03224","VBIDokDon50125_2067","PATRIC.313590.6.NZ_CH672389.CDS.695981.696280.rev","PATRIC","CDS",695981,696280,300,"-","FIG00064154","PLF_326319_00002373","PGF_01650262","ZP_01050783.1",99,,"ParE toxin protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2068","MED134_03229","VBIDokDon50125_2068","PATRIC.313590.6.NZ_CH672389.CDS.696273.696386.rev","PATRIC","CDS",696273,696386,114,"-","FIG00125773","PLF_326319_00003102","PGF_03984798","ZP_01050784.1",37,,"ParD protein (antitoxin to ParE)",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2069","MED134_03234","VBIDokDon50125_2069","PATRIC.313590.6.NZ_CH672389.CDS.696652.697212.rev","PATRIC","CDS",696652,697212,561,"-","FIG00638284","PLF_326319_00002887","PGF_01527042","ZP_01050785.1",186,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2070","MED134_03244","VBIDokDon50125_2070","PATRIC.313590.6.NZ_CH672389.CDS.697938.698234.rev","PATRIC","CDS",697938,698234,297,"-",,"PLF_326319_00002714","PGF_01526919","ZP_01050787.1",98,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2071","MED134_03254","VBIDokDon50125_2071","PATRIC.313590.6.NZ_CH672389.CDS.699256.700008.rev","PATRIC","CDS",699256,700008,753,"-","FIG00638284","PLF_326319_00002888","PGF_08225224","ZP_01050789.1",250,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2072","MED134_03259","VBIDokDon50125_2072","PATRIC.313590.6.NZ_CH672389.CDS.700475.701512.rev","PATRIC","CDS",700475,701512,1038,"-","FIG01288841","PLF_326319_00002889","PGF_00408962","ZP_01050790.1",345,,"putative membrane protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2073","MED134_03264","VBIDokDon50125_2073","PATRIC.313590.6.NZ_CH672389.CDS.701552.702241.rev","PATRIC","CDS",701552,702241,690,"-","FIG00638284","PLF_326319_00002562","PGF_00115265","ZP_01050791.1",229,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2074","MED134_03269","VBIDokDon50125_2074","PATRIC.313590.6.NZ_CH672389.CDS.702523.703779.rev","PATRIC","CDS",702523,703779,1257,"-","FIG00638284","PLF_326319_00002890","PGF_08225224","ZP_01050792.1",418,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2075",,"VBIDokDon50125_2075","PATRIC.313590.6.NZ_CH672389.CDS.704088.704204.fwd","PATRIC","CDS",704088,704204,117,"+",,"PLF_326319_00002891","PGF_01527043",,38,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2076","MED134_03274","VBIDokDon50125_2076","PATRIC.313590.6.NZ_CH672389.CDS.704327.704929.rev","PATRIC","CDS",704327,704929,603,"-","FIG01310822","PLF_326319_00000033","PGF_06646920","ZP_01050793.1",200,,"Short-chain dehydrogenase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2077","MED134_03279","VBIDokDon50125_2077","PATRIC.313590.6.NZ_CH672389.CDS.704940.705209.rev","PATRIC","CDS",704940,705209,270,"-","FIG00553148","PLF_326319_00003103","PGF_10391012","ZP_01050794.1",89,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2078","MED134_03284","VBIDokDon50125_2078","PATRIC.313590.6.NZ_CH672389.CDS.705254.705556.rev","PATRIC","CDS",705254,705556,303,"-","FIG00003845","PLF_326319_00002688","PGF_08030842","ZP_01050795.1",100,,"Transcriptional regulator, ArsR family","GO:0003700|transcription factor activity;GO:0005622|intracellular"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2079","MED134_03289","VBIDokDon50125_2079","PATRIC.313590.6.NZ_CH672389.CDS.706360.707076.rev","PATRIC","CDS",706360,707076,717,"-","FIG00638284","PLF_326319_00002892","PGF_08225224","ZP_01050796.1",238,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.1502","MED134_00325","VBIDokDon50125_1502","PATRIC.313590.6.NZ_CH672389.CDS.70696.72306.fwd","PATRIC","CDS",70696,72306,1611,"+","FIG00552544","PLF_326319_00002673","PGF_05667359","ZP_01050003.1",536,,"Outer membrane lipoprotein omp16 precursor",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2080",,"VBIDokDon50125_2080","PATRIC.313590.6.NZ_CH672389.CDS.707438.707554.rev","PATRIC","CDS",707438,707554,117,"-",,"PLF_326319_00000001","PGF_01526497",,38,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2081","MED134_03294","VBIDokDon50125_2081","PATRIC.313590.6.NZ_CH672389.CDS.707721.708353.rev","PATRIC","CDS",707721,708353,633,"-","FIG01310673","PLF_326319_00002893","PGF_03950680","ZP_01050797.1",210,,"Transporter, LysE family",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2082",,"VBIDokDon50125_2082","PATRIC.313590.6.NZ_CH672389.CDS.708797.708913.rev","PATRIC","CDS",708797,708913,117,"-",,"PLF_326319_00000001","PGF_01526497",,38,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2083","MED134_03304","VBIDokDon50125_2083","PATRIC.313590.6.NZ_CH672389.CDS.710271.711782.rev","PATRIC","CDS",710271,711782,1512,"-","FIG00561498","PLF_326319_00002665","PGF_08225224","ZP_01050799.1",503,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2084","MED134_03309","VBIDokDon50125_2084","PATRIC.313590.6.NZ_CH672389.CDS.711883.712422.rev","PATRIC","CDS",711883,712422,540,"-","FIG00638284","PLF_326319_00001846","PGF_08225224","ZP_01050800.1",179,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2085","MED134_03314","VBIDokDon50125_2085","PATRIC.313590.6.NZ_CH672389.CDS.713277.714581.rev","PATRIC","CDS",713277,714581,1305,"-","FIG00132586","PLF_326319_00000648","PGF_00024478","ZP_01050801.1",434,,"NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)","GO:0004365|glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2086","MED134_03319","VBIDokDon50125_2086","PATRIC.313590.6.NZ_CH672389.CDS.714901.716307.rev","PATRIC","CDS",714901,716307,1407,"-","FIG00003002","PLF_326319_00001372","PGF_12895894","ZP_01050802.1",468,,"Serine protease",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2087","MED134_03324","VBIDokDon50125_2087","PATRIC.313590.6.NZ_CH672389.CDS.716437.717216.fwd","PATRIC","CDS",716437,717216,780,"+","FIG00000421","PLF_326319_00001136","PGF_00853991","ZP_01050803.1",259,,"Diaminopimelate epimerase (EC 5.1.1.7)","GO:0008837|diaminopimelate epimerase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2088","MED134_03329","VBIDokDon50125_2088","PATRIC.313590.6.NZ_CH672389.CDS.717210.717752.fwd","PATRIC","CDS",717210,717752,543,"+","FIG00001355","PLF_326319_00003899","PGF_10420503","ZP_01050804.1",180,,"Acetyltransferase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2089","MED134_03334","VBIDokDon50125_2089","PATRIC.313590.6.NZ_CH672389.CDS.717753.718796.fwd","PATRIC","CDS",717753,718796,1044,"+","FIG00004453","PLF_326319_00000141","PGF_01534078","ZP_01050805.1",347,,"Murein endolytic transglycosylase MltG",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2090","MED134_03339","VBIDokDon50125_2090","PATRIC.313590.6.NZ_CH672389.CDS.719318.719860.fwd","PATRIC","CDS",719318,719860,543,"+","FIG01314307","PLF_326319_00000019","PGF_00017750","ZP_01050806.1",180,,"LysM domain protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2091","MED134_03344","VBIDokDon50125_2091","PATRIC.313590.6.NZ_CH672389.CDS.720100.721989.fwd","PATRIC","CDS",720100,721989,1890,"+","FIG00000594","PLF_326319_00001110","PGF_05421852","ZP_01050807.1",629,,"Chaperone protein HtpG","GO:0005524|ATP binding;GO:0006457|protein folding;GO:0051082|unfolded protein binding"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2092","MED134_03349","VBIDokDon50125_2092","PATRIC.313590.6.NZ_CH672389.CDS.722170.722724.fwd","PATRIC","CDS",722170,722724,555,"+","FIG01959075","PLF_326319_00001086","PGF_06929062","ZP_01050808.1",184,,"Alkyl hydroperoxide reductase and/or thiol-specific antioxidant family (AhpC/TSA) protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2093","MED134_03354","VBIDokDon50125_2093","PATRIC.313590.6.NZ_CH672389.CDS.723114.723701.fwd","PATRIC","CDS",723114,723701,588,"+","FIG00006310","PLF_326319_00000179","PGF_01212500","ZP_01050809.1",195,,"Diadenylate cyclase spyDAC; Bacterial checkpoint controller DisA with nucleotide-binding domain",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2094","MED134_03359","VBIDokDon50125_2094","PATRIC.313590.6.NZ_CH672389.CDS.723705.724715.fwd","PATRIC","CDS",723705,724715,1011,"+","FIG00638284","PLF_326319_00002046","PGF_06213940","ZP_01050810.1",336,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.1503","MED134_00330","VBIDokDon50125_1503","PATRIC.313590.6.NZ_CH672389.CDS.72454.73308.fwd","PATRIC","CDS",72454,73308,855,"+","FIG00638284","PLF_326319_00002867","PGF_08225224","ZP_01050004.1",284,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2095","MED134_03364","VBIDokDon50125_2095","PATRIC.313590.6.NZ_CH672389.CDS.725000.725824.fwd","PATRIC","CDS",725000,725824,825,"+","FIG00638284","PLF_326319_00001755","PGF_06213940","ZP_01050811.1",274,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2096","MED134_03369","VBIDokDon50125_2096","PATRIC.313590.6.NZ_CH672389.CDS.725927.727048.fwd","PATRIC","CDS",725927,727048,1122,"+","FIG00001294","PLF_326319_00000371","PGF_08828113","ZP_01050812.1",373,,"Adenylate cyclase (EC 4.6.1.1)","GO:0004016|adenylate cyclase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2097","MED134_03374","VBIDokDon50125_2097","PATRIC.313590.6.NZ_CH672389.CDS.727062.728615.rev","PATRIC","CDS",727062,728615,1554,"-","FIG00744535","PLF_326319_00000306","PGF_03192541","ZP_01050813.1",517,,"Efflux ABC transporter, permease/ATP-binding protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2098","MED134_03379","VBIDokDon50125_2098","PATRIC.313590.6.NZ_CH672389.CDS.728815.729585.rev","PATRIC","CDS",728815,729585,771,"-","FIG00000093","PLF_326319_00002298","PGF_00413290","ZP_01050814.1",256,,"tRNA pseudouridine(38-40) synthase (EC 5.4.99.12)","GO:0009982|pseudouridine synthase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2099","MED134_03384","VBIDokDon50125_2099","PATRIC.313590.6.NZ_CH672389.CDS.729635.730126.fwd","PATRIC","CDS",729635,730126,492,"+","FIG00648982","PLF_326319_00002047","PGF_08225224","ZP_01050815.1",163,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2100","MED134_03389","VBIDokDon50125_2100","PATRIC.313590.6.NZ_CH672389.CDS.730251.731183.fwd","PATRIC","CDS",730251,731183,933,"+","FIG01955868","PLF_326319_00000769","PGF_09954313","ZP_01050816.1",310,,"Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2101","MED134_03394","VBIDokDon50125_2101","PATRIC.313590.6.NZ_CH672389.CDS.731372.731866.fwd","PATRIC","CDS",731372,731866,495,"+","FIG00638284","PLF_326319_00002224","PGF_03378474","ZP_01050817.1",164,,"Putative metal-dependent hydrolase YfiT",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2102","MED134_03399","VBIDokDon50125_2102","PATRIC.313590.6.NZ_CH672389.CDS.731953.732960.rev","PATRIC","CDS",731953,732960,1008,"-","FIG00015100","PLF_326319_00000268","PGF_00420953","ZP_01050818.1",335,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)","GO:0033818|beta-ketoacyl-acyl-carrier-protein synthase III activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2103","MED134_03404","VBIDokDon50125_2103","PATRIC.313590.6.NZ_CH672389.CDS.733194.734519.rev","PATRIC","CDS",733194,734519,1326,"-","FIG01954464","PLF_326319_00001597","PGF_00064522","ZP_01050819.1",441,,"Uncharacterized ABC1 family protein CHU_0987",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.1504","MED134_00335","VBIDokDon50125_1504","PATRIC.313590.6.NZ_CH672389.CDS.73400.73924.fwd","PATRIC","CDS",73400,73924,525,"+","FIG00638284","PLF_326319_00002868","PGF_01527031","ZP_01050005.1",174,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2104","MED134_03409","VBIDokDon50125_2104","PATRIC.313590.6.NZ_CH672389.CDS.734586.735278.rev","PATRIC","CDS",734586,735278,693,"-","FIG00638284","PLF_326319_00002048","PGF_08225224","ZP_01050820.1",230,"dnaK","hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2105","MED134_03414","VBIDokDon50125_2105","PATRIC.313590.6.NZ_CH672389.CDS.735647.737497.fwd","PATRIC","CDS",735647,737497,1851,"+","FIG00023369","PLF_326319_00000094","PGF_10357457","ZP_01050821.1",616,,"Chaperone protein DnaK",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2106",,"VBIDokDon50125_2106","PATRIC.313590.6.NZ_CH672389.CDS.737657.737794.rev","PATRIC","CDS",737657,737794,138,"-",,"PLF_326319_00002895","PGF_01527044",,45,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2107","MED134_03419","VBIDokDon50125_2107","PATRIC.313590.6.NZ_CH672389.CDS.737853.741680.fwd","PATRIC","CDS",737853,741680,3828,"+","FIG00584409","PLF_326319_00002257","PGF_01526754","ZP_01050822.1",1275,,"putative RTX toxin",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.1505","MED134_00340","VBIDokDon50125_1505","PATRIC.313590.6.NZ_CH672389.CDS.73946.74563.fwd","PATRIC","CDS",73946,74563,618,"+","FIG00638284","PLF_326319_00002869","PGF_01527032","ZP_01050006.1",205,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.1440","MED134_00025","VBIDokDon50125_1440","PATRIC.313590.6.NZ_CH672389.CDS.7396.8529.rev","PATRIC","CDS",7396,8529,1134,"-","FIG01393078","PLF_326319_00000816","PGF_02434611","ZP_01049943.1",377,,"Pleiotropic regulatory protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2108","MED134_03424","VBIDokDon50125_2108","PATRIC.313590.6.NZ_CH672389.CDS.741777.742616.fwd","PATRIC","CDS",741777,742616,840,"+","FIG00638284","PLF_326319_00001756","PGF_04281750","ZP_01050823.1",279,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2109","MED134_03429","VBIDokDon50125_2109","PATRIC.313590.6.NZ_CH672389.CDS.742618.744642.fwd","PATRIC","CDS",742618,744642,2025,"+","FIG00552544","PLF_326319_00000023","PGF_05667359","ZP_01050824.1",674,,"Outer membrane lipoprotein omp16 precursor",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2110","MED134_03434","VBIDokDon50125_2110","PATRIC.313590.6.NZ_CH672389.CDS.744729.745286.rev","PATRIC","CDS",744729,745286,558,"-","FIG00638284","PLF_326319_00001757","PGF_00222031","ZP_01050825.1",185,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.1506","MED134_00345","VBIDokDon50125_1506","PATRIC.313590.6.NZ_CH672389.CDS.74545.75357.fwd","PATRIC","CDS",74545,75357,813,"+","FIG00516172","PLF_326319_00002870","PGF_12746374","ZP_01050007.1",270,,"Two-component system sensor histidine kinase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2111","MED134_03439","VBIDokDon50125_2111","PATRIC.313590.6.NZ_CH672389.CDS.745482.745781.rev","PATRIC","CDS",745482,745781,300,"-","FIG00653203","PLF_326319_00002190","PGF_01718042","ZP_01050826.1",99,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2112","MED134_03444","VBIDokDon50125_2112","PATRIC.313590.6.NZ_CH672389.CDS.746000.746635.fwd","PATRIC","CDS",746000,746635,636,"+","FIG01475344","PLF_326319_00000090","PGF_00419397","ZP_01050827.1",211,,"Conserved hyperthetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2113","MED134_03449","VBIDokDon50125_2113","PATRIC.313590.6.NZ_CH672389.CDS.746665.747618.fwd","PATRIC","CDS",746665,747618,954,"+","FIG00008294","PLF_326319_00000460","PGF_08109371","ZP_01050828.1",317,,"Membrane-bound lytic murein transglycosylase D",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2114","MED134_03454","VBIDokDon50125_2114","PATRIC.313590.6.NZ_CH672389.CDS.747707.748402.rev","PATRIC","CDS",747707,748402,696,"-","FIG00013475","PLF_326319_00002049","PGF_08225224","ZP_01050829.1",231,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2115","MED134_03459","VBIDokDon50125_2115","PATRIC.313590.6.NZ_CH672389.CDS.748577.750412.rev","PATRIC","CDS",748577,750412,1836,"-","FIG00551971","PLF_326319_00002050","PGF_03029844","ZP_01050830.1",611,,"Lipopolysaccharide export system protein LptA",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2116","MED134_03464","VBIDokDon50125_2116","PATRIC.313590.6.NZ_CH672389.CDS.750584.751858.rev","PATRIC","CDS",750584,751858,1275,"-","FIG00000107","PLF_326319_00001211","PGF_06935032","ZP_01050831.1",424,,"Adenylosuccinate synthetase (EC 6.3.4.4)","GO:0004019|adenylosuccinate synthase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2117","MED134_03469","VBIDokDon50125_2117","PATRIC.313590.6.NZ_CH672389.CDS.751866.752321.rev","PATRIC","CDS",751866,752321,456,"-","FIG00132630","PLF_326319_00000067","PGF_00004541","ZP_01050832.1",151,,"Ferric uptake regulation protein FUR","GO:0003700|transcription factor activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2118","MED134_03474","VBIDokDon50125_2118","PATRIC.313590.6.NZ_CH672389.CDS.752351.754561.rev","PATRIC","CDS",752351,754561,2211,"-","FIG01258918","PLF_326319_00001291","PGF_00010349","ZP_01050833.1",736,,"Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II","GO:0008893|guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity;GO:0008728|GTP diphosphokinase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.1507","MED134_00350","VBIDokDon50125_1507","PATRIC.313590.6.NZ_CH672389.CDS.75329.76075.fwd","PATRIC","CDS",75329,76075,747,"+","FIG00481866","PLF_326319_00002871","PGF_08449844","ZP_01050008.1",248,,"Response regulator",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2119","MED134_03479","VBIDokDon50125_2119","PATRIC.313590.6.NZ_CH672389.CDS.754882.755724.fwd","PATRIC","CDS",754882,755724,843,"+","FIG01286118","PLF_326319_00001400","PGF_00053417","ZP_01050834.1",280,,"Sodium/calcium exchanger",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2120","MED134_03484","VBIDokDon50125_2120","PATRIC.313590.6.NZ_CH672389.CDS.755950.756903.rev","PATRIC","CDS",755950,756903,954,"-","FIG00078081","PLF_326319_00000132","PGF_00008260","ZP_01050835.1",317,,"Glutamine synthetase type II, eukaryotic (EC 6.3.1.2)",
